timestamp,facility_id,facility_name,current,maximum,remaining,pct_full,page_last_update
2026-06-22T17:49:14,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,280,2500,2220,11.2,10:47 AM,77.3,0.0,0
2026-06-22T17:49:14,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,0,300,300,0.0,10:47 AM,77.3,0.0,0
2026-06-22T17:49:14,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,10:47 AM,77.3,0.0,0
2026-06-22T20:41:50,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,162,2500,2338,6.5,1:38 PM,87.4,0.0,0
2026-06-22T20:41:50,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,10,300,290,3.3,1:38 PM,87.4,0.0,0
2026-06-22T20:41:50,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,1:38 PM,87.4,0.0,0
2026-06-22T22:26:20,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,308,2500,2192,12.3,3:23 PM,89.2,0.0,0
2026-06-22T22:26:20,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,31,300,269,10.3,3:23 PM,89.2,0.0,0
2026-06-22T22:26:20,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,3:23 PM,89.2,0.0,0
2026-06-22T23:50:12,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,471,2500,2029,18.8,4:48 PM,88.0,0.0,0
2026-06-22T23:50:12,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,63,300,237,21.0,4:48 PM,88.0,0.0,0
2026-06-22T23:50:12,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,4:48 PM,88.0,0.0,0
2026-06-23T02:53:25,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,857,2500,1643,34.3,7:49 PM,78.2,0.0,0
2026-06-23T02:53:25,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,13,300,287,4.3,7:49 PM,78.2,0.0,0
